 Historical Data - End of Day BEZEQ,,,,,,,,,,,,,,,,,
 From 01/01/2013 To 31/12/2018
Date,Adjusted Closing Price,Closing Price (0.01 NIS),Change (%),Opening Price,Base Price,High Price,Low Price,Capital Listed for Trading,Market Cap (NIS thousands),Turnover(NIS),Volume,Transactions,Ex Ttype,Ex Coefficient,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float Rate,Last IANS Update
24/09/2013,413.4863,628.0000,2.11,627.0000,615.0000,631.3000,620.7000,2726891388,17124878,109405877,17452251,2450,,,2670895650,80.00,01/07/2010
23/09/2013,404.9234,615.0000,-1.60,624.0000,625.0000,633.4000,614.0000,2726891388,16770382,117895235,18840783,4282,,,2670895650,80.00,01/07/2010
22/09/2013,411.5114,625.0000,3.65,612.0000,603.0000,628.0000,608.2000,2726741869,17042137,97553540,15812642,3259,,,2670895650,80.00,01/07/2010
17/09/2013,397.0161,603.0000,2.20,595.0000,590.0000,603.0000,590.0000,2726741869,16442253,75085009,12584436,2782,,,2670895650,80.00,01/07/2010
16/09/2013,388.4612,590.0000,3.15,579.0000,572.0000,594.2000,577.0000,2726741869,16087777,74871124,12737435,2735,,,2670895650,80.00,01/07/2010
15/09/2013,376.6125,572.0000,2.05,567.0000,560.5000,572.9000,565.0000,2726724478,15596864,24094068,4233723,1219,,,2670895650,80.00,01/07/2010
12/09/2013,369.0371,560.5000,0.09,560.0000,560.0000,566.5000,558.0000,2726724478,15283291,46065199,8196293,1692,,,2670895650,80.00,01/07/2010
11/09/2013,368.7132,560.0000,-0.88,564.4000,565.0000,568.5000,556.6000,2726720082,15269632,74051070,13206242,2761,,,2670895650,80.00,01/07/2010
10/09/2013,371.9991,565.0000,2.21,560.0000,552.8000,571.9000,555.3000,2726713393,15405931,133374260,23603565,2951,,,2670895650,80.00,01/07/2010
09/09/2013,363.9706,552.8000,4.90,539.0000,527.0000,554.9000,537.6000,2726698385,15073189,88749043,16243959,3108,,,2670895650,80.00,01/07/2010
08/09/2013,346.9823,527.0000,-1.38,538.0000,534.4000,541.1000,526.5000,2726698385,14369700,27720519,5197914,1338,,,2670895650,80.00,01/07/2010
03/09/2013,351.8546,534.4000,1.21,520.0000,528.0000,537.0000,510.0000,2726698385,14571476,78871191,15126752,3714,EX DIVIDEND & EX BONUS,0.90722,2670895650,80.00,01/07/2010
02/09/2013,347.6459,582.0000,-1.57,598.7000,591.3000,599.0000,570.3000,2726698385,15869385,55528829,9551482,2337,,,2670895650,80.00,01/07/2010
01/09/2013,353.1899,591.3000,-0.12,597.5000,592.0000,598.7000,588.0000,2726698385,16122968,19473862,3276336,944,,,2670895650,80.00,01/07/2010
